33,64,0,15
33,65,0,30
33,72,0,6
33,73,0,28
33,74,0,3
33,75,0,9
33,76,0,31
33,79,0,49
33,80,0,2
33,81,0,4
33,82,0,2
33,84,0,23
33,86,0,18
33,87,0,47
33,88,0,38
33,89,0,11
33,91,0,4
33,92,0,34
33,93,0,16
33,94,0,31
33,97,0,47
33,99,0,3
33,61,0,49
33,0,0,46
33,5,0,43
34,4,0,25
34,7,0,22
34,8,0,3
34,12,0,26
34,14,0,20
34,17,0,19
34,19,0,27
34,20,0,40
34,22,0,10
34,26,0,3
34,28,0,11
34,30,0,45
34,31,0,27
34,36,0,18
34,38,0,45
34,41,0,24
34,42,0,39
34,43,0,31
34,48,0,27
34,49,0,24
34,50,0,44
34,51,0,44
34,52,0,11
34,53,0,25
34,54,0,22
34,55,0,27
34,59,0,47
34,62,0,39
34,64,0,15
34,65,0,30
34,72,0,6
34,73,0,28
34,74,0,3
34,75,0,9
34,76,0,31
34,79,0,49
34,80,0,2
34,81,0,4
34,82,0,2
34,84,0,23
34,86,0,18
34,87,0,47
34,88,0,38
34,89,0,11
34,91,0,4
34,92,0,34
34,93,0,16
34,94,0,31
34,97,0,47
34,99,0,3
34,61,0,49
34,5,0,44
34,66,0,42
35,4,0,25
35,7,0,22
35,8,0,3
35,12,0,26
35,14,0,20
35,17,0,19
35,19,0,27
35,20,0,40
35,22,0,10
35,26,0,3
35,28,0,11
35,30,0,45
35,31,0,27
35,36,0,18
35,38,0,45
35,41,0,24
35,42,0,39
35,43,0,31
35,48,0,27
35,49,0,24
35,50,0,44
35,51,0,44
35,52,0,11
35,53,0,25
35,54,0,22
35,55,0,27
35,59,0,47
35,62,0,39
35,64,0,15
35,65,0,30
35,72,0,6
35,73,0,28
35,74,0,3
35,75,0,9
35,76,0,31
35,79,0,49
35,80,0,2
35,81,0,4
35,82,0,2
35,84,0,23
35,86,0,18
35,87,0,47
35,88,0,38
35,89,0,11
35,91,0,4
35,92,0,34
35,93,0,16
35,94,0,31
35,97,0,47
35,99,0,3
35,61,0,49
35,5,0,44
35,66,0,42
35,11,0,40
36,4,0,25
36,7,0,22
36,8,0,3
36,12,0,26
36,14,0,20
36,17,0,19
36,19,0,27
36,20,0,40
36,22,0,10
36,26,0,3
36,28,0,11
36,30,0,45
36,31,0,27
36,36,0,18
36,38,0,45
36,41,0,24
36,42,0,39
36,43,0,31
36,48,0,27
36,49,0,24
36,50,0,44
36,51,0,44
36,52,0,11
36,53,0,25
36,54,0,22
36,55,0,27
36,59,0,47
36,62,0,39
36,64,0,15
36,65,0,30
36,72,0,6
36,73,0,28
36,74,0,3
36,75,0,9
36,76,0,31
36,79,0,49
36,80,0,2
36,81,0,4
36,82,0,2
36,84,0,23
36,86,0,18
36,87,0,47
36,88,0,38
36,89,0,11
36,91,0,4
36,92,0,34
36,93,0,16
36,94,0,31
36,97,0,47
36,99,0,3
36,61,0,49
36,5,0,44
36,66,0,42
36,11,0,41
36,32,0,49
37,4,0,25
37,7,0,22
37,8,0,3
37,12,0,26
37,14,0,20
37,17,0,19
37,19,0,27
37,20,0,40
37,22,0,10
37,26,0,3
37,28,0,11
37,30,0,45
37,31,0,27
37,36,0,18
37,38,0,45
37,41,0,24
37,42,0,39
37,43,0,31
37,48,0,27
37,49,0,24
37,50,0,44
37,51,0,44
37,52,0,11
37,53,0,25
37,54,0,22
37,55,0,27
37,59,0,47
37,62,0,39
37,64,0,15
37,65,0,30
37,72,0,6
37,73,0,28
37,74,0,3
37,75,0,9
37,76,0,31
37,79,0,49
37,80,0,2
37,81,0,4
37,82,0,2
37,84,0,23
37,86,0,18
37,87,0,47
37,88,0,38
37,89,0,11
37,91,0,4
37,92,0,34
37,93,0,16
37,94,0,31
37,97,0,47
37,99,0,3
37,61,0,49
37,5,0,44
37,66,0,42
37,11,0,42
37,32,0,39
37,1,0,40
38,4,0,25
38,7,0,22
38,8,0,3
38,12,0,26
38,14,0,20
38,17,0,19
38,19,0,27
38,20,0,40
38,22,0,10
38,26,0,3
38,28,0,11
38,30,0,45
38,31,0,27
38,36,0,18
38,38,0,45
38,41,0,24
38,42,0,39
38,43,0,31
38,48,0,27
38,49,0,24
38,50,0,44
38,51,0,44
38,52,0,11
38,53,0,25
38,54,0,22
38,55,0,27
38,59,0,47
38,62,0,39
38,64,0,15
38,65,0,30
38,72,0,6
38,73,0,28
38,74,0,3
38,75,0,9
38,76,0,31
38,79,0,49
38,80,0,2
38,81,0,4
38,82,0,2
38,84,0,23
38,86,0,18
38,87,0,47
38,88,0,38
38,89,0,11
38,91,0,4
38,92,0,34
38,93,0,16
38,94,0,31
38,97,0,47
38,99,0,3
38,61,0,49
38,5,0,44
38,66,0,42
38,11,0,32
38,32,0,38
38,1,0,30
39,4,0,25
39,7,0,22
39,8,0,3
39,12,0,26
39,14,0,20
39,17,0,19
39,19,0,27
39,20,0,40
39,22,0,10
39,26,0,3
39,28,0,11
39,30,0,45
39,31,0,27
39,36,0,18
39,38,0,45
39,41,0,24
39,42,0,39
39,43,0,31
39,48,0,27
39,49,0,24
39,50,0,44
39,51,0,44
39,52,0,11
39,53,0,25
39,54,0,22
39,55,0,27
39,59,0,47
39,62,0,39
39,64,0,15
39,65,0,30
39,72,0,6
39,73,0,28
39,74,0,3
39,75,0,9
39,76,0,31
39,79,0,49
39,80,0,2
39,81,0,4
39,82,0,2
39,84,0,23
39,86,0,18
39,87,0,47
39,88,0,38
39,89,0,11
39,91,0,4
39,92,0,34
39,93,0,16
39,94,0,31
39,97,0,47
39,99,0,3
39,61,0,49
39,5,0,44
39,66,0,42
39,11,0,32
39,32,0,28
39,1,0,31
40,4,0,25
40,7,0,22
40,8,0,3
40,12,0,26
40,14,0,20
40,17,0,19
40,19,0,27
40,20,0,40
40,22,0,10
40,26,0,3
40,28,0,11
40,30,0,45
40,31,0,27
40,36,0,18
40,38,0,45
40,41,0,24
40,42,0,39
40,43,0,31
40,48,0,27
40,49,0,24
40,50,0,44
40,51,0,44
40,52,0,11
40,53,0,25
40,54,0,22
40,55,0,27
40,59,0,47
40,62,0,39
40,64,0,15
40,65,0,30
40,72,0,6
40,73,0,28
40,74,0,3
40,75,0,9
40,76,0,31
40,79,0,49
40,80,0,2
40,81,0,4
40,82,0,2
40,84,0,23
40,86,0,18
40,87,0,47
40,88,0,38
40,89,0,11
40,91,0,4
40,92,0,34
40,93,0,16
40,94,0,31
40,97,0,47
40,99,0,3
40,61,0,49
40,5,0,44
40,66,0,42
40,11,0,32
40,32,0,28
40,1,0,21
41,4,0,25
41,7,0,22
41,8,0,3
41,12,0,26
41,14,0,20
41,17,0,19
41,19,0,27
41,20,0,40
41,22,0,10
41,26,0,3
41,28,0,11
41,30,0,45
41,31,0,27
41,36,0,18
41,38,0,45
41,41,0,24
41,42,0,39
41,43,0,31
41,48,0,27
41,49,0,24
41,50,0,44
41,51,0,44
41,52,0,11
41,53,0,25
41,54,0,22
41,55,0,27
41,59,0,47
41,62,0,39
41,64,0,15
41,65,0,30
41,72,0,6
41,73,0,28
41,74,0,3
41,75,0,9
41,76,0,31
41,79,0,49
41,80,0,2
41,81,0,4
41,82,0,2
41,84,0,23
41,86,0,18
41,87,0,47
41,88,0,38
41,89,0,11
41,91,0,4
41,92,0,34
41,93,0,16
41,94,0,31
41,97,0,47
41,99,0,3
41,61,0,49
41,5,0,44
41,66,0,42
41,11,0,32
41,32,0,28
41,1,0,20
42,4,0,25
42,7,0,22
42,8,0,3
42,12,0,26
42,14,0,20
42,17,0,19
42,19,0,27
42,20,0,40
42,22,0,10
42,26,0,3
42,28,0,11
42,30,0,45
42,31,0,27
42,36,0,18
42,38,0,45
42,41,0,24
42,42,0,39
42,43,0,31
42,48,0,27
42,49,0,24
42,50,0,44
42,51,0,44
42,52,0,11
42,53,0,25
42,54,0,22
42,55,0,27
42,59,0,47
42,62,0,39
42,64,0,15
42,65,0,30
42,72,0,6
42,73,0,28
42,74,0,3
42,75,0,9
42,76,0,31
42,79,0,49
42,80,0,2
42,81,0,4
42,82,0,2
42,84,0,23
42,86,0,18
42,87,0,47
42,88,0,38
42,89,0,11
42,91,0,4
42,92,0,34
